hs_code,country_rate_text,is_control,is_exclusion,effective_date
9102.29.10,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.15,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.25,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.30,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.35,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.45,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.50,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.55,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.29.60,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.91.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.91.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.91.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.99.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.99.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.99.60,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9102.99.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9103.10.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9103.10.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9103.10.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9103.90.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.05,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.10,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.25,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.30,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.45,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.50,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9104.00.60,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.11.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.11.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.19.10,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.19.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.19.30,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.19.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.19.50.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.21.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.21.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.29.10,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.29.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.29.30,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.29.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.29.50.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.91.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.91.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.99.10.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.99.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.99.30,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.99.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.99.50.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9105.99.60.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9106.10.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9106.90.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9106.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9106.90.55,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9106.90.65.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9106.90.75.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9106.90.85.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9107.00.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9107.00.40.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9107.00.40.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9107.00.80.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.11.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.11.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.12.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.19.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.19.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.20.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.20.80.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.10.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.30.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.50.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.60.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.70.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.80.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.85.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.90.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9108.90.95.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.10,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.20,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.30,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.40,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.50,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.60,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.70,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.10.80,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.90.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9109.90.60.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9110.11.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9110.12.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9110.19.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9110.90.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9110.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9110.90.60.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9111.10.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9111.20.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9111.20.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9111.80.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9111.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9111.90.50.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9111.90.70.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9112.20.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9112.20.80.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9112.90.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9113.10.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9113.20.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9113.20.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9113.20.60.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9113.20.90.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9113.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9113.90.80.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.30.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.30.80.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.40.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.40.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.40.60.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.40.80.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.90.10.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.90.15.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.90.30.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.90.34.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.90.38.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9114.90.50.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.10.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.10.00.05,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.10.00.11,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.10.00.21,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.10.00.31,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.10.00.41,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.20.00.05,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.20.00.11,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.20.00.21,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.20.00.31,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.20.00.41,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.20.00.51,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9201.90.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9202.10.00.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9202.90.20.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9202.90.40.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9202.90.60.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
9205.10.00,"""India,10.0"",""Indonesia,10.0"",""Malaysia,10.0"",""Mexico,10.0"",""China,12.5"",""Thailand,12.5"",""Vietnam,12.5""",1,0,2026/7/24
